city,lat,lon
Castellon ,40.25185675,-0.061505110105748245
Santiago de la ribera,37.7991314,-0.8052118
El puig,39.5887818,-0.3062566
Mollet del vallès,41.5393484,2.2130934
Sant joan de vilatorrada,41.7422073,1.803625
Astigarraga,43.2815684,-1.9474769
Ponferrada,42.5454124,-6.5938719
Loeches,40.3837901,-3.4092281
Jaca,42.5692515,-0.549372
San juan,18.465299,-66.116666
Aldaia,39.4647886,-0.4607604
Lliçà d'amunt,41.6104867,2.2397066
Huetor vega,37.1452042,-3.5694625
Alaquas,39.451886099999996,-0.46594601389286516
Almuñecar,36.7328699,-3.68968
"El esparragal, murcia",38.0368187,-1.078215
Grado,45.6781065,13.3979091
Fuengirola ,36.5387779,-4.6233348
Sestao,43.309341,-3.0074501
Sagunto,39.6792916,-0.2786451
Torrejon de ardoz,40.4587767,-3.4793343
Cádiz,36.5297438,-6.2928976
Mota del cuervo,39.5009343,-2.8711089
Villafranca de ebro,41.5744538,-0.6503087
Ripollet,41.4993372,2.1573095
Aspe ,38.3459902,-0.7692125
Pradejón,42.3343295,-2.0688783
Palamós,41.8495354,3.1278785
Arcos de la frontera,36.7486475,-5.8060466
Santa fe,-30.3154739,-61.1645076
Dénia,38.8408382,0.1061105
Massarrojos,39.5393449,-0.4034161
Barbera del valles,41.5172534,2.1265942
Montellano,36.9950734,-5.5713466
Las pajanosas,37.5769933,-6.105186
Hoyo de manzanares ,40.6227334,-3.9072054
Totana,37.7710024,-1.5001618
Mazagon ,12.9208,11.8606
Torredelcampo,37.774538750000005,-3.904347766601558
Loja ,37.1664839,-4.1496374
Miraflores de la sierra,40.8137532,-3.7667236
"El burgo, culleredo",43.3143499,-8.364897
L’ampolla,40.8122038,0.706957
Alicante ,38.3436365,-0.4881708
El escorial,40.5836411,-4.1281427
Mótoles,40.349555,-3.831946
Mataró,41.5398348,2.4448926
00000,25.10382153409091,55.187268706180525
Alboraya,39.5009954,-0.34948
Alcalá de henares ,40.4818396,-3.3644973
Las torres de cotillas ,38.0312689,-1.2416427
Andorra,42.5407167,1.5732033
El puig ,39.5887818,-0.3062566
Sant just desvern,41.3815832,2.0750677
Playa de gandia,39.0105836,-0.1705712
Santo tome ,0.3389242,6.7313031
Ribadesella,43.4617129,-5.0587479
Ntra. sra de jesús,41.656771250000006,-0.8785235286250124
Aldeamayor de san martín,41.5121927,-4.6398863
Bergondo,43.3117553,-8.2463208
Las navas del marqués,40.6038003,-4.3278957
Calafell,41.2014639,1.5680321
Daganzo de arriba,40.5451953,-3.45785
Carcer,39.0701182,-0.5678903
Malagón,39.1688771,-3.8512824
Horcajo de santiago,39.8421603,-2.9973736
Sant pere de ribes,41.2619218,1.7721357
La selva del camp,41.2145609,1.1377856
Esparreguera ,41.5393249,1.8694549
Santa pau,42.15384365,2.5832079868857916
Villanueva de castellón ,39.0795971,-0.5136446
Manzanares,38.9962242,-3.3722143
Sant andreu de la barca,41.4518183,1.972476
Moraleja de enmedio ,40.2615532,-3.8612117
Serra,39.6838793,-0.4288545
Ejea de los caballeros,42.1264653,-1.1382958
Coslada ,40.423802,-3.5552882
Alcolea,36.974836,-2.9613342
Sitges,41.2366707,1.8228136
Mieres,43.234995749999996,-5.769931957999365
Villamuriel de cerrato,41.9515154,-4.5151999
Lebrija,36.9193102,-6.0764057
Serradilla,39.8294906,-6.1399404
Bande (ourense),42.0316148,-7.9749081
Santurce,18.4466626,-66.0686837
Montornès del vallès,41.542545,2.2670557
Cascante (navarra),41.9993288,-1.6786611
Mójacar playa (almería),37.1183059,-1.8378437
Santa coloma de gramanet,41.4515626,2.2083371
Rivas vaciamadrid ,40.3536054,-3.5310879
Sant cugat del vallés,41.4728432,2.0817809
Nonaspe,41.2081039,0.2449011
Moron de la frontera,37.1215305,-5.4559583
Benaguasil,39.5942907,-0.588849
Santurtzi,43.3287527,-3.0318766
A dos cunhados,39.1519962,-9.2979195
Odena,41.6068791,1.6422209
El morell,41.1923512,1.2071006
Alameda de la sagra,40.013303,-3.7968786
Almuñécar,36.7328699,-3.68968
Las gabias,37.13257725,-3.694362820083108
San adrian,42.3327818,-1.9336689
Empuriabrava,42.2443515,3.126551
Sopela,43.3802735,-2.9838326
Viladecans,41.3163083,2.0156034
Lekeitio,43.3637081,-2.5059965
Cordoba ,37.8845813,-4.7760138
Callosa de segura,38.1251825,-0.8778548
Cicero,41.8455398,-87.7540199
Tomelloso ,39.1585549,-3.0214851
Los santos de la humosa,40.5012957,-3.2566803
Benejúzar,38.0766016,-0.8392077
Zaratán,41.6594549,-4.7833204
Utebo,41.7140829,-0.9943593
Ituero y lama,40.8001736,-4.377953
Bollullos de la mitación,37.3399004,-6.1376821
Braga,41.5510583,-8.4280045
Montehermoso,40.0883757,-6.3495966
Ciudad rodrigo,40.5973921,-6.5335182
Cornellà de llobregat,41.355724,2.0706225
Novelda,38.3842144,-0.7674146
Potes,43.1536831,-4.623428
"Corvera de asturias, las vegas",43.5359364,-5.9009356
Hostalric,41.7451889,2.6330963
Alcoletge,41.6472222,0.6944444
Sant cugat del vallès,41.4728432,2.0817809
Maliaño,43.41845,-3.83623
Manilva,36.3769979,-5.2489786
Sa rapita de campos,39.362631500000006,2.962588750761646
Guadalajara ,20.6720375,-103.338396
Sant antoni de vilamajor,41.6735604,2.4012202
Roda de barà,41.18442535,1.4579375520269875
Arriondas,43.3892173,-5.1848708
Plencia,43.415018599999996,-2.9516341150934684
San carles de la rapita,40.6298764,0.6420412
Valls,41.2835355,1.2473637
Sant andreu de llavaneres,41.5739524,2.4828158
Béjar,40.3865812,-5.7649619
Gelida,41.432496099999994,1.8614458306231212
"Churra, murcia",37.6787427,-1.6792057
Cabañaquinta,43.3223822,-5.2370399
Almansa,38.8682065,-1.0978627
San martín de la vega,40.2110462,-3.5771806
Mairena del alcor,37.3731974,-5.7474665
Jesus - tortosa,40.8269883,0.5075861
Barberà del vallès,41.5172534,2.1265942
Manises ,39.492989,-0.4621429
L'escala,42.113535,3.1387422
Maia,41.232208,-8.6273183
Benalmadena,36.594519,-4.572284
Montoro,38.0215633,-4.3827296
Villarrodrigo de las regueras,42.6349132,-5.5349678
Sallent,41.83953425,1.9084348898481949
Rubí,41.4936194,2.0319476
Villajoyosa,38.5100778,-0.2296202
Mungia ,43.3540663,-2.8464157
El barco de avila,40.3577409,-5.5231241
Mont-ras,41.9080196,3.144796
Artesa de segre,41.9376976,1.0982809972697358
Castelldefels ,41.2861022,1.9824173
Antequera ,37.0183652,-4.5596649
Cambre,43.2803751,-8.3297129
El pego,41.3341528,-5.4672646
Mollerussa,41.6330928,0.895495
Almassora,39.9435743,-0.0634783
Els valentins,40.6272301,0.3660321
Huetor tajar ,37.1966709,-4.0466475
Vilanova del camí,41.5714336,1.6361449
Cornellá de llobregat,41.355724,2.0706225
Binissalem,39.6889279,2.8420532
Benejuzar,38.0766016,-0.8392077
Minglanilla ,39.5346515,-1.5944266
Cieza,43.2230443,-4.124873387159046
Fuente el saz de jarama,40.6312151,-3.5125918
Fabara,41.1779426,0.1676103
Ondarroa,43.3207293,-2.4207497
Sangonera la verde,37.9297305,-1.2076529
El ejido,36.7753425,-2.8168228
Malacuera,40.7544984,-2.8303815
Arrasate/mondragón,43.0656783,-2.4900779
Arrigorriaga,43.2065921,-2.8873537
Eibar,43.1842839,-2.4732748
Guardiola de font rubi,41.4149606,1.6511517
Mejorada del campo,40.3971785,-3.4896068
Campillos,37.0470137,-4.8621698
Collbató,41.570256,1.8285814
Alcoi/alcoy,38.6982275,-0.4747767
Corvera de asturias,43.517845699999995,-5.887764837915894
Caldes de montbui,41.632265,2.1676442
Betxi,39.9288302,-0.1974253
Mengibar,37.9679944,-3.8087732
Benicassim,40.0554964,0.0644165
Rubí ,41.4936194,2.0319476
El algar cartagena ,37.6480454,-0.8673494
Dos hermanas ,37.283689,-5.9226718
Cintruenigo,42.0799132,-1.8034973
Barizo (malpica de bergantiños),43.307444849999996,-8.867459543778331
Olvera,36.934706,-5.2596629
Villaviciosa de  odon,40.3573787,-3.9002334
Tarancón,40.0086075,-3.0102243
Poo de llanes,43.4243207,-4.7831587
Leon ,42.63414505,-5.971415104539984
Cullar,37.5835402,-2.5766049
Fraga,41.5210138,0.3515596
Vilassar de dalt ,41.5163595,2.3592879
Tudela,42.063972,-1.6053391
Dúrcal,36.9879333,-3.5663828
Almendralejo,38.6846791,-6.4067802
San cristóbal de segovia,40.9518059,-4.0764682
Huescar,37.8086268,-2.5398775
Loiu,43.3147645,-2.9388878
Pallaresos park-els pallaresos-,41.1776337,1.2609359
Lorca. la paca,37.8717852,-1.8356362
As pontes,43.4502183,-7.853109
Aracena ,37.8949414,-6.5624496
Roses,42.2632018,3.1755328
Mojacar,37.1402087,-1.8510071
Alzira,36.7753606,3.0601882
Cazorla ,37.9128927,-3.0038873
Luanco,43.6123273,-5.7935885
Sanlúcar de barrameda ,36.7761393,-6.3534794
Vilanova i la geltru,41.2241992,1.7256327
Vilallonga del camp,41.2080149,1.2074709
El puerto de santa maria,36.601468,-6.2381494
Lena,53.8466153,107.1204865
Molins de rei,41.4138087,2.0159626
Brunete,40.4050499,-3.9979912
Xativa,38.9880745,-0.5199747
Alfaz del pi,38.5786027,-0.1006738
Berja,36.8428832,-2.945818
San cibrao das viñas,42.2964763,-7.8723141
Illescas,40.1248436,-3.8492688
Gallarta,43.3150471,-3.0742767
Tortosa ,40.8110158,0.5209333
Fuente de cantos,38.2461377,-6.3074274
Castro urdiales ,43.3843347,-3.2162576
La cala de mijas,36.50437375,-4.680776486498951
Torroella de montgri,42.040982,3.1262041
Vila nova de gaia,41.1300103,-8.6058415
Ermua,43.1862849,-2.5027614
Castellar del valles,41.6138122,2.0875963
Castellon de la plana,39.9860347,-0.0377354
Oñati,43.0328523,-2.4137149
La almolda ,41.5545643,-0.2101407
Lloseta,39.72012705,2.8665339408968977
Íllora,37.2885009,-3.8795173
Aretxabaleta,43.0359732,-2.5036785
Cazalla de la sierra,37.929307050000006,-5.826397891949043
Guardo,42.7895455,-4.846288
Tres cantos ,40.6065826,-3.7065333
Las arenas ,28.4006219,-16.5470399
Gines,37.3877985,-6.0785818
Requena,39.4880777,-1.1001643
Vila real,39.9372616,-0.1004465
Valdemorillo ,40.5016772,-4.0688878
Montijo,38.9098936,-6.6151799
Martín de yeltes,40.775789,-6.2912793
Olot,42.1822177,2.4890211
Benicassim ,40.0554964,0.0644165
Simancas,41.5902895,-4.8268115
Navatejera,42.627611,-5.565247
Medina del campo,41.3085496,-4.9150256
Deltebre,40.7203938,0.7243445
Getaria,43.3044559,-2.2037374
Sant feliu llobregat,41.3812851,2.0446381
Amorebieta-etxano,43.2201761,-2.7323154
Los molares,37.1559172,-5.718817
Churra,43.0970605,-3.6692606
Gernika,43.3143628,-2.6778511
Villa de mazo,28.575346,-17.79952342401537
Puerto de la cruz,28.4159024,-16.5532956
Oslo,59.9133301,10.7389701
Lluces,43.5167352,-5.2894753
Sant julià de vilatorta,41.9219404,2.3240651
Moncofar,39.808205,-0.1452657
Banyoles,42.1180477,2.7653607
Sant joan de les abadesses,42.233743,2.2854845
Torrelodones,40.5762809,-3.928603
Mocejon,39.9381943,-3.9168339
Almagro,38.888238,-3.7118218
Burjasot,39.5090599,-0.4108581
Lloret de mar,41.6973503,2.8392392
El provencio,39.3759068,-2.5725648
Premia de mar ,41.4926822,2.3605846
Barbate,36.186118300000004,-5.865112135846849
Llanera,43.4545737,-5.850642615099105
Les preses,42.1450901,2.4592158
Pontecaldelas,42.38375545,-8.516836304069258
Moraira,38.6880943,0.1344619
San sebastián ,43.3224219,-1.9838889
Beniel,38.046901,-1.0012798
Castropol,43.5276581,-7.0300508
La línea de la concepcion,36.1677899,-5.3482396
Bayubas de abajo,41.5271023,-2.8966751
San sebastián de los reyes,40.5473698,-3.6260586
Fene,43.473674,-8.1625614
Chipiona,36.7355451,-6.4348221
Etxebarri ,43.2474168,-2.8897724
"Altorreal, molina de segura",38.0735669,-1.1684632
Madrid. santa maria de la alameda,40.5958248,-4.2579208
Tiana,41.4819226,2.2689473
Güejar sierra,37.15984,-3.4386253
Altea la vella,38.6302447,-0.0440824
Vall d'uixó,39.8235837,-0.2316995
Cabrerizos ,40.9786623,-5.6090032
Alcalá la real,37.4619794,-3.922384
Llerena,38.2378976,-6.0149901
Villanueva del pardillo,40.4949232,-3.9600065
Santoña,43.4449362,-3.4553628
Coca,41.2176667,-4.5228361
Sigüenza,41.0680324,-2.6405659
Erandio,43.3055981,-2.9729697
Banyeres del penedès,41.2791532,1.5813324
Lalin,42.6614127,-8.1109759
As pontes de garcía rodríguez ( a coruña),43.4502183,-7.853109
Cañada rosal,37.5976936,-5.2104153
Castrillón,43.545824350000004,-5.992429483375905
Los molinos,40.7148059,-4.0742294
Alcorisa,40.8921754,-0.381274
Arroyomolinos,39.1855991,-6.1630632
Salvatierra-agurain,42.8463131,-2.3888912
Eivissa,38.974390099999994,1.4197463178515335
Torrelodones ,40.5762809,-3.928603
Alcalá de guadaíra ,37.3397709,-5.8408396
Sevilleja de la jara,39.5743406,-4.9647281
Villamediana de iregua,42.4259906,-2.4187939
Torrico,39.8301082,-5.2270015
Villaviciosa de odon,40.3573787,-3.9002334
El ejido ,36.7753425,-2.8168228
Algarrobo costa,36.7466718,-4.0538159
Pola de lena,43.1615692,-5.8281354
San agustín del guadalix,40.679051,-3.6166004
Espirdo,40.9967952,-4.0733164
Meco,40.553746,-3.3281561
Navatejera ,42.627611,-5.565247
Odivelas,38.7953835,-9.18782210264363
Anchuelo,40.4653862,-3.2689196
Torrevieja ,37.9775416,-0.6828446
L’aldea,40.7445104,0.6188148
Villatobas,39.9018494,-3.3239156
La bisbal d'empordà,41.9598687,3.039616
Veguellina de orbigo,42.4367662,-5.8851414
Barberá del valles ,41.5172534,2.1265942
Pilar de la horadada,37.8675489,-0.7925673
Benetusser,39.4228928,-0.3974783
Cangas de onís,43.3136138,-5.065850290011571
Foncastín,41.4355527,-5.0182207
A guarda,41.9012451,-8.8742166
Catarroja,39.4033747,-0.4028759
Águilas ,37.4099628,-1.5804922
Gava,15.3503192,74.10178169795284
Matapozuelos,41.4139112,-4.7900363
Sao paulo,-23.5506507,-46.6333824
Iscar,41.3634512,-4.5338953
Valencina de la concepcion,37.4175713,-6.0738363
Mondragon,44.2385626,4.7135032
Mollet del vallés,41.5393484,2.2130934
San fernando (cadiz),36.4719772,-6.196392
San román santander,43.3047968,-3.9116562
Laguna de duero ,41.582811,-4.7214404
"Galizano, ribamontan al mar",43.4682658,-3.6712146
Platja d aro,41.8144337,3.0325432
El puerto de sta maria,36.601468,-6.2381494
Hinojosa del duque,38.5004276,-5.148021
Sant hilari sacalm,41.8780822,2.5131751
Colmenar de oreja,40.1074198,-3.3871634
Alcoy,38.6982275,-0.4747767
Campello,38.427416,-0.3983685
San vicente de la barquera,43.38318,-4.40027
Leganés,40.3281942,-3.76527
Ansoain,42.83831,-1.6481855
La puebla de alfinden ,41.631587,-0.7508841
Azuaga,38.2592148,-5.6768563
Alcàsser,39.3677124,-0.4446741
Alovera,40.5965393,-3.2485828
La villa de don fadrique,39.6180333,-3.2182294
Salobreña,36.7463725,-3.587332
Cabezón de la sal,43.3080667,-4.2358532
Abanto zierbena,43.3207344,-3.0739414
Caudete,38.706703,-0.9867978
Rota,36.6228636,-6.3599595
Albir-alfaz del pi,38.5748194,-0.0686757
Punta umbria,37.1830237,-6.9662203
Illana,40.1840927,-2.9082083
Baza,37.4888637,-2.7709805
Crespos,40.8720548,-4.9702253
Esteras de medinaceli,41.1070245,-2.4432501
Consuegra,39.460918,-3.6070786
Torres torres,39.7434288,-0.357507
Sant jaume dels domenys,41.2988526,1.5601007
Venta del moro,39.4838261,-1.3565015
Matadepera,41.6012311,2.0275199
Cala d'or,38.4678889,-0.3282008
Donostia ,43.3224219,-1.9838889
Illescas ,40.1248436,-3.8492688
Crevillente,38.2493099,-0.8111359
Isla-arnuero,43.4934282,-3.5689291
Loja,37.1664839,-4.1496374
Campanario,38.8635509,-5.6174671
Celrà,42.0247111,2.8789816
Ricote,38.1540529,-1.3668162
Segur de calafell,41.1924042,1.6063153
Pozo del esparto,39.7326004,-0.5292449
Aoiz,42.7862771,-1.3694757
Alcalá la real ,37.4619794,-3.922384
Villamayor,40.9983869,-5.6958422
Llutxent,38.942228,-0.3558784
Els pallaresos,41.1751622,1.2754982
Ororbia,42.814973300000005,-1.7500718696948767
Ontinar de salz,41.935663,-0.7573891
Muro de alcoy,38.7806171,-0.4358479
Torquemada,42.0340573,-4.3189266
Marbella ,36.508976,-4.88562
Casas de don gomez,40.0081286,-6.5999931
Sabadell ,41.5421013,2.1138977
Jaén ,37.9557275,-3.492055612037218
Alhendin,37.1078115,-3.6456986
Plasencia,40.029921,-6.090168
La rinconada,37.4867198,-5.9814868
Meliana,39.528475,-0.3488606
Arroyomolinos ,39.1855991,-6.1630632
Milladoiro ames,42.8520206,-8.58421937736135
Fuensanta de martos,37.6462911,-3.9110221
Yeles,40.1197677,-3.8042363
Membrilla,38.9724781,-3.3464983
Xx,61.4991213,23.7912524
Vilagarcia de arousa,42.5947625,-8.7669178
Relleu,38.5874435,-0.3111354
Picanya,39.4353965,-0.4358777
San lorenzo el escorial,40.5892197,-4.1489085
Binefar,41.848978,0.2956406
Gavà (barcelona),41.3050933,2.0063126
Sámano (castro-urdiales),43.3701464,-3.217597
"Lestrove, dodro",42.7324383,-8.6694576
Cenicientos,40.2631894,-4.4669801
Fuensanta,39.2446271,-2.0684708
Villalbilla,40.4323665,-3.2987815
Sant quirze del vallès,41.530143,2.0820052
Lorqui,38.0815272,-1.2536182
Villaviciosa de odon /madrid,40.3573787,-3.9002334
Sarria,42.7784203,-7.4146607
Canet d'en berenguer,39.6800217,-0.2211327
La montiela,37.5239737,-4.9182231
Palma de mallorca ,39.5695818,2.6500745
Anadia,-9.6830208,-36.3052699
Murtede,40.361647,-8.5024933
Barrio de las ollas. boñar.,42.8654085,-5.3372429
San rafael,37.9735346,-122.5310874
Magalluf-calvia,39.4925472,2.497685
San enrique de guadiaro,36.305297,-5.292247
San fernando,36.4643934,-6.198203
Almenara,39.7521228,-0.2251286
Ayamonte,37.2142842,-7.4047386
Nerva,37.6950788,-6.5504799
Cerdanyola del valles,41.4910324,2.1374969
Hervás,40.2738554,-5.8587431
Grosseto,42.7751102,11.287804427628437
Moaña,42.2816553,-8.7356868
Pobladura del bernesga,42.6566018,-5.6369687
Bellavista -(cájar)-,37.1270655,-3.5679173
Esplugues de llobregat ,41.3776796,2.0899722
La senia,40.6352128,0.2810833
Sant carles de la rapita,40.6176588,0.5899322
Cizur menor,42.7867067,-1.6765416
La murada-orihuela ,38.1708612,-0.9635764
Muchamiel,38.4134445,-0.4451504
Lliria,39.6251478,-0.5952749
Valdaliga,43.3301421,-4.35181530561286
Santurtzi ,43.3287527,-3.0318766
Sant fost de campsentelles,41.5122172,2.2379134
Granada ,37.1734995,-3.5995337
Portimão ,37.19420955,-8.585577395168343
Barcelos,41.5314496,-8.6192306
Jarandilla de la vera,40.1282875,-5.6587
Avilés ,43.5554436,-5.9222466
Castellar del vallés,41.6138122,2.0875963
Fuente palmera,37.7034749,-5.1034327
Puerto de alcudia,39.8419877,3.1329813
Santa eulalia del rio,38.9869735,1.500017
Vinaroz,40.4703992,0.4746076
Gelsa,41.4079032,-0.460746
L'hospitalet,41.3577466,2.1145870752672113
El cerro de andevalo,37.7334975,-6.9384854
Villamejil,42.5624519,-6.0246299
Villagarcia de arosa,42.5947625,-8.7669178
Badajoz ,38.8780585,-6.9702048
Sarria de ter,42.0141923,2.8175976
Canet de berenguer,39.6800217,-0.2211327
O barco de valdeorras,42.4161908,-6.983967
Socuellamos,39.2834014,-2.7904645
Ujo,5.0322447,7.924791
Marin,38.0409144,-122.6199638
Carbajosa de la sagrada,40.9329307,-5.6508263
El vendrell el vendrell ,41.2199677,1.5348566
Gurrea de gállego,42.0149023,-0.7618767
Sant joan d´alacant,38.4014162,-0.4359957
Cervera,41.6730667,1.2729426
Huércal de almería,36.8836087,-2.4398613
Bigastro,38.0628171,-0.8996755
Torrijos,39.9811627,-4.2805629
Mutriku,43.3071181,-2.3871098
Alhama de murcia,37.8515145,-1.4251045
Elda,38.4789671,-0.7956759
Plentzia,43.4051753,-2.9478553
Vilariño de conso,42.1661767,-7.1826752
Soto del real,40.7534432,-3.7866573
Chiva,39.4726098,-0.7178348
Valencina,37.4175713,-6.0738363
Torroella de montgrí,42.040982,3.1262041
Tafalla,42.5278279,-1.6744823
Tarancon,40.0086075,-3.0102243
Andratx,39.5745956,2.4202061
Humanes de madrid,40.2508847,-3.8270997
Santa oliva,41.2532889,1.5510139
La gineta,39.1152257,-1.9962065
Rivero de posadas,37.7923722,-5.1442929
Las cabezas de san juan,36.9806706,-5.9406692
El pozo de guadalajara,40.4960417,-3.1910711
Reolid,38.6210349,-2.5690436
Tabernes blanques,39.5064294,-0.3625992
L’ametlla de mar,40.8838957,0.8024645
"Santiago de la ribera, san javier",37.7971738,-0.8076148
La vall d’uixó ,39.8235837,-0.2316995
Sant esteve sesrovires,41.4932429,1.8747348
La llagosta,41.5139877,2.1912073
Daroca,41.1133264,-1.4170637
Arenas de san pedro ,40.2107266,-5.0868775
San clemente,39.4037093,-2.4274052
Ventalló,42.1491351,3.0268953
Puebla de guzman,37.6128869,-7.2488901
Mairena del aljarafe,37.3444908,-6.0606771
Vilamaniscle,42.3743918,3.067464
Cullera ,39.1647217,-0.2542313
Espinelves,41.8689558,2.4173566
Bujalance,37.8933479,-4.379831
Gorraiz,42.819385100000005,-1.5745246834845232
Cartagena- el algar,37.6480454,-0.8673494
Yatova,39.3848761,-0.8085418
Derio,43.2916949,-2.8858821
Aldeaseca,41.040594999999996,-4.80129959099075
Orduña,42.994926,-3.009915
Navarrete,42.4289697,-2.5616234
Telde,27.9813108,-15.4242731
Sant antoni de portmany,38.9914471,1.3542327
Benahavis,36.5222736,-5.0441068
Jijona,38.5392703,-0.5075903
Xàtiva,38.9880745,-0.5199747
Sant quinti de mediona,41.4627909,1.6652161
Donostia san sebastián ,43.3224219,-1.9838889
Candás ,50.1068897,2.2587844
Argentona,41.5554326,2.4002787
Zizurkil,43.1992503,-2.0741092
Gador,36.9530744,-2.491623
Puerto de sagunto,39.6699383,-0.22537531804548736
Graus,42.189949,0.3389797
San lorenzo de el escorial ,40.5926673,-4.1471642
El almendral (zafarraya),36.9860068,-4.1278535
La colilla,40.6467972,-4.765996
Les botigues de sitges,41.2632468,1.9278131
Orkoien,42.8234903,-1.7022679
Villaviciosa de odón,40.3573787,-3.9002334
Los hueros-villalbilla,40.4450587,-3.3549991
Denia ,38.8408382,0.1061105
Mazagón ,37.14597,-6.8562644
Berriatua,43.3089442,-2.4681645
Monforte del cid,38.3791541,-0.7290459
Puerto de santa maría,38.0420693,-6.1835772
Cañaveral,39.7897226,-6.3933113
